timestamp,local_time,position_0,position_1,position_2,position_3,position_4,position_5,position_6,position_7,position_8,position_9,position_10,position_11,position_12,position_13,position_14,position_15,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,velocity_7,velocity_8,velocity_9,velocity_10,velocity_11,velocity_12,velocity_13,velocity_14,velocity_15,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6,effort_7,effort_8,effort_9,effort_10,effort_11,effort_12,effort_13,effort_14,effort_15
1745453155.5897982,2025-04-24 00:05:55.589,0.009582140653547828,0.002624826083764266,0.009194011910499582,-0.025775057960988182,0.011266436365557015,-0.005593182891609575,-0.01841942612051923,0.01583185966848801,0.017198769898602865,0.001390927566430705,-0.009080937768728975,0.024542934027089788,0.41387340421665847,-0.016812894336311293,0.2574011337998756,0.058283101099131346,-0.003375837465761004,-0.0012008169126259264,-0.004537346003407279,0.005459421148317359,0.001471213141017311,0.006481312695496764,-0.004716686448414207,0.005453467704989614,0.004230937327103572,-0.0043789980555108635,0.0010400735090463986,-0.008929981096591155,-0.007313970737335217,-0.012737940409389152,-0.03727495650030549,0.00339301014319451,-0.014035627233745641,-0.005117562307139681,-0.016004739918490378,0.032797850600003384,-0.017046775862437254,0.010473421386714506,0.033720969390744315,-0.021290368370683065,-0.026221248580614656,-0.002300165346755215,0.016220879162626586,-0.030744916692659875,-0.029424393666048303,0.030365232029043676,-0.2805270052199633,-0.07614126254462215
1745453155.59313,2025-04-24 00:05:55.593,0.009619358130298766,0.0026045482961937153,0.009191201934378668,-0.025761561235944468,0.011251277671430665,-0.005610493976927207,-0.018401245248469374,0.015836805363141956,0.01720728308783138,0.0013671354946524692,-0.009087852185663367,0.02454296581629079,0.4139205922072905,-0.01678047880036529,0.2572816764506557,0.058030529402061,0.01616911192071012,-0.012578095512556472,0.0024291608528538814,0.004085771003590327,-2.714734048306312e-05,-0.0077907464139874635,0.0035814970889754376,-0.0017512949041509386,0.003049552320657751,-0.014695943221653025,-0.005111214754880324,-0.0053560805644094975,0.003764230223451989,0.010263621700659885,-0.05613636402884084,-0.14080996854996372,-0.01604594838751916,-0.003825506086006219,-0.016835662784224065,0.03295887937626107,-0.016874201773097692,0.012077970059393034,0.032692461796567825,-0.020360178634544923,-0.026115879863812846,-0.0011177172349231056,0.0169714797047797,-0.03120956508780479,-0.03118993738955684,0.027089906922528606,-0.27826363631653905,-0.05995059168218329
1745453155.5964634,2025-04-24 00:05:55.596,0.009606183352696392,0.002592381623651385,0.00917176331687965,-0.025753463200918238,0.011242182454954855,-0.005603127996291318,-0.018408089357065928,0.01583977277993432,0.017176885737715555,0.001406118147064932,-0.009074248203997534,0.024578490153464326,0.4139489050016697,-0.016778782110624155,0.2574940441503472,0.0583228021794805,-0.0017447326142269646,0.002378868526512738,-0.005036670462307069,0.002937340525177856,-0.005889856654065731,0.0010953671432662685,0.0017382552691216713,0.004455126488196114,5.90607034281986e-06,0.004177093005517725,0.0030773629817463367,0.004245653515684952,0.01461301109618421,0.0009321135750609047,0.0056994337549902095,0.04493529374442831,-0.014234801767621893,-0.0054464387852191706,-0.015904773514906524,0.03309764789292059,-0.01627428801702571,0.011085765606823346,0.03292597021042407,-0.021170871057380112,-0.025765919213607612,-0.003271716524736814,0.015964363209386,-0.03250397215654267,-0.03287954266810092,0.028393433687552535,-0.2856839320505988,-0.08076252514521176
1745453155.599794,2025-04-24 00:05:55.599,0.009616031117961436,0.0025673289882995184,0.00916010014638024,-0.02576635701172897,0.011254477956895836,-0.005598708407909785,-0.018394443190397396,0.015823800598183273,0.01715864732764606,0.00142950773851241,-0.009048333183171565,0.024599804755768447,0.4139658926782972,-0.016795516728605943,0.2576392174019886,0.05862243426871748,-0.00045545820463674185,-0.01072863579383637,-0.0037224029765982785,0.0009881007835047101,0.002530203437065636,0.0009226269172715943,-0.003463306322476046,-0.003611834768572525,-0.011743203082999096,0.009236599285833428,0.0034026754728031052,0.009153127635037152,-0.0008635310751965994,-0.00044568485090200663,0.07072083516677322,0.06625775981629417,-0.01437850085647848,-0.003954508039277036,-0.01604149190629264,0.03336781101339205,-0.017134737279050315,0.011095927854919694,0.03352559450141244,-0.020101402257723826,-0.024563650683169177,-0.0038750413984664973,0.015878678672972445,-0.033169652775053814,-0.0305954342309743,0.028614774317756383,-0.29348650022001277,-0.08349751812912509
1745453155.603128,2025-04-24 00:05:55.603,0.009621939777120461,0.002605555302567803,0.009153102244080594,-0.02577409329821541,0.011279607889886894,-0.005613809286707333,-0.01835075022674334,0.015831969920959112,0.017165456913430827,0.0014257888615544286,-0.009050536802502453,0.024594840885324452,0.41395833265244725,-0.016805557499395014,0.25751328977105575,0.05871345036312732,0.005411616628370158,0.001186421770398933,-0.002653240654000709,-0.00520166906260419,0.003025647742348427,-0.00035231415135884175,0.011203995172260913,-0.0016770293644125015,0.00402345116403669,-1.156860104330117e-05,0.007239847381686144,-0.00013633780944302128,0.00968923223120411,-0.006200184714208077,-0.018426157825020266,0.06120594924546554,-0.014974071328517708,-0.005341616999879489,-0.016157195160864984,0.034182538265818574,-0.01722197660906518,0.01126637313006414,0.0316868709874667,-0.020363547079873222,-0.02615053048654991,-0.002850305176994094,0.01542218455870208,-0.031955569235694196,-0.03216171667006452,0.02943747360896065,-0.28278886106099754,-0.08306013988906671
1745453155.6064658,2025-04-24 00:05:55.606,0.009607732340789408,0.002663996354781711,0.009166656134527273,-0.025760982438280802,0.01127693321785506,-0.005622869813985862,-0.0183245344485509,0.015819118882798147,0.017151790033075223,0.0014058049035531714,-0.009087364237753921,0.024591862563058054,0.4139715492687637,-0.01681158196186846,0.25740222792884315,0.05848401791054974,-0.0029291059909108776,0.014863029072733309,-0.0007798605514848607,0.0029893729537355243,0.00697996998336708,-0.006079086455498216,0.008293120279175087,0.0035486448695662503,-0.0037296177587442018,-0.0012042836826272683,-0.008512283742857762,-0.0002602494124632562,-0.009369089077130867,0.0012437671985430897,-0.02835965502394611,-0.019621596519970155,-0.014118687912093024,-0.006962925907564086,-0.01640639777597091,0.03310065868577943,-0.0176133968251193,0.011914439138076528,0.03198898757389062,-0.021026178380681205,-0.025354723273738413,-0.0026791386020173433,0.01737872967709999,-0.031935588908355246,-0.029332045029710527,0.028405561927380345,-0.28159684139712643,-0.07387084766651796
1745453155.6097968,2025-04-24 00:05:55.609,0.009616960510817245,0.0026990609861100552,0.00919254110062175,-0.02577086855414651,0.011239823150983024,-0.0055928008667000435,-0.018344310245288376,0.0157936556280751,0.01714358990486186,0.0013760618969259487,-0.009109460698904802,0.02459007556969822,0.41397947923855366,-0.016815196639352523,0.2574066013508215,0.058168832120738506,-0.001203353599143771,0.01102329042967486,0.006404620171528893,0.0012000070963052332,-0.008676832211735014,0.0034763138318453447,0.003788424753095439,-0.010036288732192429,-0.002730151375682128,-0.007826764648013207,-0.0064341630930286175,-0.000263450540224429,0.01612774954969411,-0.004789045780916132,-0.016753188746673874,-0.07324453138949813,-0.014305105406311492,-0.0066106839194843454,-0.01731512840170262,0.03334612819787078,-0.015992051505301034,0.0108032072118971,0.032565147471147624,-0.019227034781312616,-0.025442369719724578,-0.0018911796825704446,0.01716912882919208,-0.03193284967037851,-0.03317401675727212,0.029256300696227547,-0.2829896173503991,-0.06756258330411527
1745453155.613128,2025-04-24 00:05:55.613,0.00960474478100748,0.0027023471330805938,0.009225824712104905,-0.02577680022366593,0.011235309742686269,-0.005574759498328551,-0.018356175723330863,0.01579613030706774,0.017120917196107373,0.0014469792520819562,-0.009087213311942394,0.024571250741855847,0.41391322669312175,-0.016799612814016495,0.2575512464586202,0.058246010124248786,0.0038744146418770095,0.006811265969044157,0.005841033508936404,-0.004965945166973382,-0.005477072614106832,0.008498772524965673,-0.009098972417867602,-0.000543372528259352,-0.0029993012486511346,-0.00043836536221204987,-0.002524822645984495,-0.0012882639923128651,-0.015620290362859697,0.003392012269719432,0.019951512256442976,-0.04997280722493032,-0.01479455863569892,-0.0061539335227560445,-0.017307408502861197,0.034155413162472247,-0.01630525735261872,0.010214654018910876,0.03413299299213967,-0.02046433097051435,-0.025381445669295944,-0.002845738314320587,0.01665996267901445,-0.03177515164541193,-0.02826605517043885,0.02808446006606732,-0.2873941814707731,-0.07022280436678109
1745453155.616462,2025-04-24 00:05:55.616,0.00959741534312162,0.0026688135576099802,0.009281300142647733,-0.02578035922537758,0.011250354329534685,-0.005599439940958593,-0.018345542378329888,0.015815367746289794,0.01712506620268115,0.0014895296651755608,-0.00907386487976495,0.024542203213323954,0.41389122779768905,-0.01677250988698841,0.25763803352329945,0.058523101140099044,-0.008773236706764349,-0.0032539115964554553,0.012161506570758401,0.002136049861455231,0.002945337726400578,-0.0017103391297813024,0.005836691895178746,0.0008279633047313653,-0.006879805378837621,0.02893497677195618,0.009944050359748213,-0.007844527278052611,-0.010691811157329829,0.003661017338852857,0.03849339659316489,0.07723289224006717,-0.013518799344005994,-0.00497969683960986,-0.01816572104525693,0.03323678051100168,-0.017170065266942088,0.011387017186193128,0.03232157325357235,-0.02066761329979181,-0.024999618766137963,-0.006161906775266301,0.015139670740407125,-0.030885075631174302,-0.0289569294813164,0.0280007243804409,-0.28961920759117976,-0.08457564962853614
1745453155.619794,2025-04-24 00:05:55.619,0.009610770312216571,0.0026309407805011438,0.009314585400973432,-0.02581799989005751,0.011241628449817267,-0.0056675061020160225,-0.01835691500315577,0.015844662841649492,0.017163060870278354,0.0014795546493787872,-0.00910136108411142,0.024560279959857757,0.4139312863559088,-0.016791753394424496,0.2575125794438423,0.05844081890403864,0.006186924141560566,-0.009550394389376052,0.014619568366047189,-0.006302484096181251,0.0012433990032356085,-0.010436721938663117,-0.0025052613372068366,0.007579917920194365,0.008802073184770467,-0.009860761880010947,-0.006333316593801675,-0.003621591908700427,0.0013141704400850655,0.006366038796461773,-0.005733181524971576,0.020102067561084163,-0.015034847882480915,-0.004211338178170922,-0.01852060192567784,0.03438272278957833,-0.01698678257504946,0.012483051617284987,0.0333430783661452,-0.021583451023769608,-0.026624798623894576,-0.0018744254919563703,0.017142447942656756,-0.03145755699968403,-0.0308459555490121,0.027654735339016995,-0.28431201821700336,-0.07818429200696948
